Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
3/28/23,AQS,500070012,1,4.4,ug/m3 LC,18,ZAMPIERI STATE OFFICE BUILDING,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.480278,-73.214444
3/28/23,AQS,500070014,3,6.9,ug/m3 LC,29,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
3/29/23,AQS,500070007,3,4,ug/m3 LC,17,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/29/23,AQS,500070014,3,6.9,ug/m3 LC,29,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
3/30/23,AQS,500070007,3,3.4,ug/m3 LC,14,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/30/23,AQS,500070014,3,4.6,ug/m3 LC,19,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
3/31/23,AQS,500070007,3,3.7,ug/m3 LC,15,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/31/23,AQS,500070012,1,4.9,ug/m3 LC,20,ZAMPIERI STATE OFFICE BUILDING,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.480278,-73.214444
3/31/23,AQS,500070014,3,6.7,ug/m3 LC,28,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
4/1/23,AirNow,500070007,3,2.9,ug/m3 LC,12,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
4/1/23,AirNow,500070014,3,6.7,ug/m3 LC,28,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
4/2/23,AirNow,500070007,3,3.2,ug/m3 LC,13,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
4/2/23,AirNow,500070014,3,4.3,ug/m3 LC,18,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
4/3/23,AirNow,500070007,3,3.3,ug/m3 LC,14,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
4/3/23,AirNow,500070014,3,5.3,ug/m3 LC,22,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
4/4/23,AirNow,500070007,3,3.7,ug/m3 LC,15,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
4/4/23,AirNow,500070014,3,5.8,ug/m3 LC,24,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
4/5/23,AirNow,500070007,3,3.5,ug/m3 LC,15,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
4/5/23,AirNow,500070014,3,5.8,ug/m3 LC,24,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
4/6/23,AirNow,500070007,3,3.7,ug/m3 LC,15,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
4/6/23,AirNow,500070014,3,6,ug/m3 LC,25,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
4/7/23,AirNow,500070007,3,3.1,ug/m3 LC,13,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
4/7/23,AirNow,500070014,3,4.5,ug/m3 LC,19,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
4/8/23,AirNow,500070007,3,3.5,ug/m3 LC,15,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
4/8/23,AirNow,500070014,3,4.9,ug/m3 LC,20,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
4/9/23,AirNow,500070007,3,3.2,ug/m3 LC,13,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
4/9/23,AirNow,500070014,3,6.1,ug/m3 LC,25,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
4/10/23,AirNow,500070007,3,5,ug/m3 LC,21,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
4/10/23,AirNow,500070014,3,7.4,ug/m3 LC,31,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
4/11/23,AirNow,500070007,3,9.3,ug/m3 LC,39,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
4/11/23,AirNow,500070014,3,10.8,ug/m3 LC,45,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
4/12/23,AirNow,500070007,3,2.6,ug/m3 LC,11,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
4/12/23,AirNow,500070014,3,5.2,ug/m3 LC,22,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
4/13/23,AirNow,500070007,3,10.3,ug/m3 LC,43,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
4/13/23,AirNow,500070014,3,13.7,ug/m3 LC,54,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
4/14/23,AirNow,500070007,3,9.1,ug/m3 LC,38,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
4/14/23,AirNow,500070014,3,9.3,ug/m3 LC,39,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
4/15/23,AirNow,500070007,3,8.8,ug/m3 LC,37,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
4/15/23,AirNow,500070014,3,10.5,ug/m3 LC,44,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
4/16/23,AirNow,500070007,3,4.4,ug/m3 LC,18,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
4/16/23,AirNow,500070014,3,6.6,ug/m3 LC,28,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
4/17/23,AirNow,500070007,3,1.5,ug/m3 LC,6,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
4/17/23,AirNow,500070014,3,3.2,ug/m3 LC,13,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
4/18/23,AirNow,500070007,3,1.7,ug/m3 LC,7,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
4/18/23,AirNow,500070014,3,3.1,ug/m3 LC,13,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
4/19/23,AirNow,500070007,3,2,ug/m3 LC,8,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
4/19/23,AirNow,500070014,3,3.1,ug/m3 LC,13,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
4/20/23,AirNow,500070007,3,2.5,ug/m3 LC,10,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
4/20/23,AirNow,500070014,3,3.4,ug/m3 LC,14,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
4/21/23,AirNow,500070007,3,4.2,ug/m3 LC,18,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
4/21/23,AirNow,500070014,3,7,ug/m3 LC,29,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
4/22/23,AirNow,500070007,3,6.5,ug/m3 LC,27,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
4/22/23,AirNow,500070014,3,7.7,ug/m3 LC,32,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
4/23/23,AirNow,500070007,3,0.6,ug/m3 LC,3,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
4/23/23,AirNow,500070014,3,1.6,ug/m3 LC,7,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
4/24/23,AirNow,500070007,3,3.4,ug/m3 LC,14,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
4/24/23,AirNow,500070014,3,6.1,ug/m3 LC,25,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
4/25/23,AirNow,500070007,3,2.6,ug/m3 LC,11,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
4/25/23,AirNow,500070014,3,4.7,ug/m3 LC,20,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
4/26/23,AirNow,500070007,3,4.9,ug/m3 LC,20,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
4/26/23,AirNow,500070014,3,6.5,ug/m3 LC,27,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
4/27/23,AirNow,500070007,3,5.1,ug/m3 LC,21,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
4/27/23,AirNow,500070014,3,8.5,ug/m3 LC,35,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
4/28/23,AirNow,500070007,3,4.1,ug/m3 LC,17,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
4/28/23,AirNow,500070014,3,7.2,ug/m3 LC,30,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
4/29/23,AirNow,500070007,3,4.2,ug/m3 LC,18,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
4/29/23,AirNow,500070014,3,5.5,ug/m3 LC,23,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
4/30/23,AirNow,500070007,3,0.4,ug/m3 LC,2,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
4/30/23,AirNow,500070014,3,2.3,ug/m3 LC,10,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
5/1/23,AirNow,500070007,3,1.2,ug/m3 LC,5,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
5/1/23,AirNow,500070014,3,2.3,ug/m3 LC,10,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
5/2/23,AirNow,500070007,3,2,ug/m3 LC,8,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
5/2/23,AirNow,500070014,3,3.2,ug/m3 LC,13,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
5/3/23,AirNow,500070007,3,0.6,ug/m3 LC,3,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
5/3/23,AirNow,500070014,3,2.7,ug/m3 LC,11,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
5/4/23,AirNow,500070007,3,0.9,ug/m3 LC,4,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
5/4/23,AirNow,500070014,3,3.3,ug/m3 LC,14,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
5/5/23,AirNow,500070007,3,1.9,ug/m3 LC,8,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
5/5/23,AirNow,500070014,3,5.4,ug/m3 LC,23,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
5/6/23,AirNow,500070007,3,2.6,ug/m3 LC,11,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
5/6/23,AirNow,500070014,3,5.3,ug/m3 LC,22,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
5/7/23,AirNow,500070007,3,3.2,ug/m3 LC,13,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
5/7/23,AirNow,500070014,3,4.8,ug/m3 LC,20,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
5/8/23,AirNow,500070014,3,5.4,ug/m3 LC,23,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
5/9/23,AirNow,500070014,3,5.9,ug/m3 LC,25,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
5/10/23,AirNow,500070014,3,8.6,ug/m3 LC,36,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
5/11/23,AirNow,500070007,3,9,ug/m3 LC,38,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
5/11/23,AirNow,500070014,3,10.2,ug/m3 LC,43,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
5/12/23,AirNow,500070007,3,5.6,ug/m3 LC,23,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
5/12/23,AirNow,500070014,3,7.8,ug/m3 LC,33,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
5/13/23,AirNow,500070007,3,6.2,ug/m3 LC,26,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
5/13/23,AirNow,500070014,3,8.2,ug/m3 LC,34,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
5/14/23,AirNow,500070007,3,2.6,ug/m3 LC,11,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
5/14/23,AirNow,500070014,3,3.7,ug/m3 LC,15,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
5/15/23,AirNow,500070007,3,4,ug/m3 LC,17,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
5/15/23,AirNow,500070014,3,6.2,ug/m3 LC,26,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
5/16/23,AirNow,500070007,3,5.1,ug/m3 LC,21,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
5/16/23,AirNow,500070014,3,6.6,ug/m3 LC,28,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
5/17/23,AirNow,500070007,3,2.6,ug/m3 LC,11,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
5/17/23,AirNow,500070014,3,4.1,ug/m3 LC,17,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
5/18/23,AirNow,500070007,3,2.3,ug/m3 LC,10,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
5/18/23,AirNow,500070014,3,4.5,ug/m3 LC,19,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
5/19/23,AirNow,500070007,3,7.6,ug/m3 LC,32,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
5/19/23,AirNow,500070014,3,8.8,ug/m3 LC,37,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
5/20/23,AirNow,500070007,3,4.4,ug/m3 LC,18,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
5/20/23,AirNow,500070014,3,5,ug/m3 LC,21,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
5/21/23,AirNow,500070007,3,10.2,ug/m3 LC,43,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
5/21/23,AirNow,500070014,3,11.6,ug/m3 LC,48,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
5/22/23,AirNow,500070007,3,4.3,ug/m3 LC,18,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
5/22/23,AirNow,500070014,3,4.4,ug/m3 LC,18,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
5/23/23,AirNow,500070007,3,11.3,ug/m3 LC,47,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
5/23/23,AirNow,500070014,3,10.5,ug/m3 LC,44,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
5/24/23,AirNow,500070007,3,7.5,ug/m3 LC,31,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
5/24/23,AirNow,500070014,3,7.8,ug/m3 LC,33,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
5/25/23,AirNow,500070007,3,3.6,ug/m3 LC,15,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
5/25/23,AirNow,500070014,3,4,ug/m3 LC,17,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
5/26/23,AirNow,500070007,3,4.1,ug/m3 LC,17,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
5/26/23,AirNow,500070014,3,5.2,ug/m3 LC,22,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
5/27/23,AirNow,500070007,3,4.4,ug/m3 LC,18,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
5/27/23,AirNow,500070014,3,6.8,ug/m3 LC,28,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
5/28/23,AirNow,500070007,3,5.7,ug/m3 LC,24,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
